행정구역코드,1단계,2단계,3단계,격자 X,격자 Y,
3017058700,대전광역시,서구,월평2동,67,101,대전광역시서구월평2동
3017058800,대전광역시,서구,월평3동,67,101,대전광역시서구월평3동
3017059000,대전광역시,서구,가수원동,67,99,대전광역시서구가수원동
3017059600,대전광역시,서구,관저1동,66,99,대전광역시서구관저1동
3017059700,대전광역시,서구,관저2동,66,99,대전광역시서구관저2동
3017060000,대전광역시,서구,기성동,67,98,대전광역시서구기성동
3017063000,대전광역시,서구,둔산1동,67,100,대전광역시서구둔산1동
3017064000,대전광역시,서구,둔산2동,67,100,대전광역시서구둔산2동
3017065000,대전광역시,서구,만년동,67,101,대전광역시서구만년동
3017066000,대전광역시,서구,둔산3동,68,101,대전광역시서구둔산3동
3020052000,대전광역시,유성구,진잠동,66,99,대전광역시유성구진잠동
3020053000,대전광역시,유성구,온천1동,66,100,대전광역시유성구온천1동
3020054000,대전광역시,유성구,온천2동,66,101,대전광역시유성구온천2동
3020054600,대전광역시,유성구,노은1동,66,101,대전광역시유성구노은1동
3020054700,대전광역시,유성구,노은2동,66,101,대전광역시유성구노은2동
3020054800,대전광역시,유성구,노은3동,66,101,대전광역시유성구노은3동
3020055000,대전광역시,유성구,신성동,67,101,대전광역시유성구신성동
3020057000,대전광역시,유성구,전민동,68,101,대전광역시유성구전민동
3020058000,대전광역시,유성구,구즉동,67,102,대전광역시유성구구즉동
3020060000,대전광역시,유성구,관평동,68,101,대전광역시유성구관평동
3020061000,대전광역시,유성구,원신흥동,67,100,대전광역시유성구원신흥동
3023051000,대전광역시,대덕구,오정동,68,100,대전광역시대덕구오정동
3023052000,대전광역시,대덕구,대화동,68,101,대전광역시대덕구대화동
3023052500,대전광역시,대덕구,회덕동,68,101,대전광역시대덕구회덕동
3023053300,대전광역시,대덕구,비래동,68,100,대전광역시대덕구비래동
3023054300,대전광역시,대덕구,송촌동,68,101,대전광역시대덕구송촌동
3023054600,대전광역시,대덕구,중리동,68,101,대전광역시대덕구중리동
3023055000,대전광역시,대덕구,신탄진동,68,103,대전광역시대덕구신탄진동
3023056000,대전광역시,대덕구,석봉동,68,102,대전광역시대덕구석봉동
3023057000,대전광역시,대덕구,덕암동,68,102,대전광역시대덕구덕암동
3023058000,대전광역시,대덕구,목상동,68,102,대전광역시대덕구목상동
3023060000,대전광역시,대덕구,법1동,68,101,대전광역시대덕구법1동
3023061000,대전광역시,대덕구,법2동,68,101,대전광역시대덕구법2동
3111051000,울산광역시,중구,학성동,102,84,울산광역시중구학성동
3111052000,울산광역시,중구,반구1동,102,84,울산광역시중구반구1동
3111053000,울산광역시,중구,반구2동,102,84,울산광역시중구반구2동
3111054000,울산광역시,중구,복산1동,102,84,울산광역시중구복산1동
3111055000,울산광역시,중구,복산2동,102,84,울산광역시중구복산2동
3111058500,울산광역시,중구,중앙동,102,84,울산광역시중구중앙동
3111059000,울산광역시,중구,우정동,102,84,울산광역시중구우정동
3111060000,울산광역시,중구,태화동,102,84,울산광역시중구태화동
3111061000,울산광역시,중구,다운동,101,84,울산광역시중구다운동
3111062000,울산광역시,중구,병영1동,102,84,울산광역시중구병영1동
3111063000,울산광역시,중구,병영2동,102,85,울산광역시중구병영2동
3111064000,울산광역시,중구,약사동,102,84,울산광역시중구약사동
3111065000,울산광역시,중구,성안동,102,85,울산광역시중구성안동
3114051000,울산광역시,남구,신정1동,102,84,울산광역시남구신정1동
3114052000,울산광역시,남구,신정2동,102,84,울산광역시남구신정2동
3114053000,울산광역시,남구,신정3동,102,84,울산광역시남구신정3동
3114054000,울산광역시,남구,신정4동,102,83,울산광역시남구신정4동
3114055000,울산광역시,남구,신정5동,102,84,울산광역시남구신정5동
3114056000,울산광역시,남구,달동,102,84,울산광역시남구달동
3114057000,울산광역시,남구,삼산동,102,84,울산광역시남구삼산동
3114058500,울산광역시,남구,삼호동,101,84,울산광역시남구삼호동
3114059500,울산광역시,남구,무거동,101,84,울산광역시남구무거동
3114060000,울산광역시,남구,옥동,101,84,울산광역시남구옥동
3114062500,울산광역시,남구,대현동,102,83,울산광역시남구대현동
3114063500,울산광역시,남구,수암동,102,83,울산광역시남구수암동
3114064000,울산광역시,남구,선암동,102,83,울산광역시남구선암동
3114067000,울산광역시,남구,야음장생포동,102,83,울산광역시남구야음장생포동
3117051000,울산광역시,동구,방어동,104,83,울산광역시동구방어동
3117052000,울산광역시,동구,일산동,104,83,울산광역시동구일산동
3117053000,울산광역시,동구,화정동,104,83,울산광역시동구화정동
3117054000,울산광역시,동구,대송동,104,83,울산광역시동구대송동
3117055000,울산광역시,동구,전하1동,104,83,울산광역시동구전하1동
3117056000,울산광역시,동구,전하2동,104,83,울산광역시동구전하2동
3117058000,울산광역시,동구,남목1동,104,84,울산광역시동구남목1동
3117059000,울산광역시,동구,남목2동,104,83,울산광역시동구남목2동
3117060000,울산광역시,동구,남목3동,104,84,울산광역시동구남목3동
3120051000,울산광역시,북구,농소1동,102,86,울산광역시북구농소1동
3120052000,울산광역시,북구,농소2동,102,86,울산광역시북구농소2동
3120053000,울산광역시,북구,농소3동,102,86,울산광역시북구농소3동
3120054000,울산광역시,북구,강동동,104,85,울산광역시북구강동동
3120056000,울산광역시,북구,효문동,103,85,울산광역시북구효문동
3120057000,울산광역시,북구,송정동,103,85,울산광역시북구송정동
3120058000,울산광역시,북구,양정동,103,84,울산광역시북구양정동
3120059000,울산광역시,북구,염포동,103,83,울산광역시북구염포동
3171025000,울산광역시,울주군,온산읍,102,81,울산광역시울주군온산읍
3171025300,울산광역시,울주군,언양읍,98,84,울산광역시울주군언양읍
3171025600,울산광역시,울주군,온양읍,101,81,울산광역시울주군온양읍
3171025900,울산광역시,울주군,범서읍,100,84,울산광역시울주군범서읍
3171026200,울산광역시,울주군,청량읍,102,83,울산광역시울주군청량읍
3171026500,울산광역시,울주군,삼남읍,98,84,울산광역시울주군삼남읍
3171031000,울산광역시,울주군,서생면,102,80,울산광역시울주군서생면
3171034000,울산광역시,울주군,웅촌면,100,82,울산광역시울주군웅촌면
3171036000,울산광역시,울주군,두동면,100,86,울산광역시울주군두동면
3171037000,울산광역시,울주군,두서면,99,86,울산광역시울주군두서면
3171038000,울산광역시,울주군,상북면,98,85,울산광역시울주군상북면
3171040000,울산광역시,울주군,삼동면,99,83,울산광역시울주군삼동면
3611025000,세종특별자치시,세종특별자치시,조치원읍,66,106,세종특별자치시세종특별자치시조치원읍
3611031000,세종특별자치시,세종특별자치시,연기면,65,105,세종특별자치시세종특별자치시연기면
3611032000,세종특별자치시,세종특별자치시,연동면,66,105,세종특별자치시세종특별자치시연동면
3611033000,세종특별자치시,세종특별자치시,부강면,67,104,세종특별자치시세종특별자치시부강면
3611034000,세종특별자치시,세종특별자치시,금남면,65,103,세종특별자치시세종특별자치시금남면
3611035000,세종특별자치시,세종특별자치시,장군면,64,104,세종특별자치시세종특별자치시장군면
3611036000,세종특별자치시,세종특별자치시,연서면,65,106,세종특별자치시세종특별자치시연서면
3611037000,세종특별자치시,세종특별자치시,전의면,64,108,세종특별자치시세종특별자치시전의면
3611038000,세종특별자치시,세종특별자치시,전동면,65,107,세종특별자치시세종특별자치시전동면
3611039000,세종특별자치시,세종특별자치시,소정면,63,108,세종특별자치시세종특별자치시소정면
3611051000,세종특별자치시,세종특별자치시,한솔동,65,103,세종특별자치시세종특별자치시한솔동
3611051500,세종특별자치시,세종특별자치시,새롬동,65,103,세종특별자치시세종특별자치시새롬동
3611052000,세종특별자치시,세종특별자치시,도담동,65,104,세종특별자치시세종특별자치시도담동
3611053000,세종특별자치시,세종특별자치시,아름동,65,104,세종특별자치시세종특별자치시아름동
3611054000,세종특별자치시,세종특별자치시,종촌동,65,104,세종특별자치시세종특별자치시종촌동
3611055000,세종특별자치시,세종특별자치시,고운동,65,104,세종특별자치시세종특별자치시고운동
3611055500,세종특별자치시,세종특별자치시,소담동,66,103,세종특별자치시세종특별자치시소담동
3611056000,세종특별자치시,세종특별자치시,보람동,66,103,세종특별자치시세종특별자치시보람동
3611057000,세종특별자치시,세종특별자치시,대평동,65,103,세종특별자치시세종특별자치시대평동
3611058000,세종특별자치시,세종특별자치시,다정동,65,104,세종특별자치시세종특별자치시다정동
4111156000,경기도,수원시장안구,파장동,60,121,경기도수원시장안구파장동
4111156600,경기도,수원시장안구,율천동,60,121,경기도수원시장안구율천동
4111157100,경기도,수원시장안구,정자1동,60,121,경기도수원시장안구정자1동
4111157200,경기도,수원시장안구,정자2동,60,121,경기도수원시장안구정자2동
4111157300,경기도,수원시장안구,정자3동,60,121,경기도수원시장안구정자3동
4111158000,경기도,수원시장안구,영화동,61,121,경기도수원시장안구영화동
4111159100,경기도,수원시장안구,송죽동,60,121,경기도수원시장안구송죽동
4111159700,경기도,수원시장안구,조원1동,61,121,경기도수원시장안구조원1동
4111159800,경기도,수원시장안구,조원2동,60,121,경기도수원시장안구조원2동
4111160000,경기도,수원시장안구,연무동,61,121,경기도수원시장안구연무동
4111352000,경기도,수원시권선구,세류1동,60,120,경기도수원시권선구세류1동
4111353000,경기도,수원시권선구,세류2동,61,120,경기도수원시권선구세류2동
4111354000,경기도,수원시권선구,세류3동,61,120,경기도수원시권선구세류3동
4111355000,경기도,수원시권선구,평동,60,120,경기도수원시권선구평동
4111356000,경기도,수원시권선구,서둔동,60,120,경기도수원시권선구서둔동
4111365000,경기도,수원시권선구,구운동,60,120,경기도수원시권선구구운동
4111366200,경기도,수원시 권선구,금곡동,59,120,경기도수원시권선구금곡동
